Jenis_Rumah,Lokasi,Kamar_Tidur,Kamar_Mandi,Garasi,Luas_Tanah,Luas_Bangunan,Harga_Rumah
Rumah,"Semarang Utara, Semarang",3,2,1,120,120," 650,000,000 "
Rumah,"Pedurungan, Semarang",4,2,1,120,120," 650,000,000 "
Rumah,"Semarang Utara, Semarang",4,2,1,120,120," 650,000,000 "
Rumah,"Tembalang, Semarang",5,2,1,126,120," 650,000,000 "
Rumah,"Gayamsari, Semarang",3,2,1,136,120," 650,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,142,120," 650,000,000 "
Rumah,"Semarang Utara, Semarang",2,2,1,144,120," 650,000,000 "
Rumah,"Semarang Utara, Semarang",3,2,1,144,120," 650,000,000 "
Rumah,"Banyumanik, Semarang",2,1,1,158,120," 650,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,96,122," 650,000,000 "
Rumah,"Pedurungan, Semarang",4,2,1,122,122," 650,000,000 "
Rumah,"Semarang Barat, Semarang",3,1,1,123,123," 650,000,000 "
Rumah,"Ngaliyan, Semarang",3,2,1,108,125," 650,000,000 "
Rumah,"Ngaliyan, Semarang",4,2,1,108,125," 650,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,126,126," 650,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,129,129," 650,000,000 "
Rumah,"Tembalang, Semarang",2,2,1,130,130," 650,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,1,108,135," 650,000,000 "
Rumah,"Ngaliyan, Semarang",2,2,1,108,135," 650,000,000 "
Rumah,"Ngaliyan, Semarang",4,2,1,108,135," 650,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,165,135," 650,000,000 "
Rumah,"Tembalang, Semarang",4,1,1,141,141," 650,000,000 "
Rumah,"Pedurungan, Semarang",3,2,3,143,143," 650,000,000 "
Rumah,"Semarang Timur, Semarang",5,3,1,257,145," 650,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,60,150," 650,000,000 "
Rumah,"Tembalang, Semarang",4,3,1,120,150," 650,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,130,150," 650,000,000 "
Rumah,"Semarang Barat, Semarang",3,1,1,150,150," 650,000,000 "
Rumah,"Semarang Timur, Semarang",5,3,1,150,150," 650,000,000 "
Rumah,"Semarang Tengah, Semarang",4,2,1,186,150," 650,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,195,150," 650,000,000 "
Rumah,"Ngaliyan, Semarang",5,1,1,200,150," 650,000,000 "
Rumah,"Semarang Barat, Semarang",3,3,1,112,154," 650,000,000 "
Rumah,"Tembalang, Semarang",3,1,1,155,155," 650,000,000 "
Rumah,"Tembalang, Semarang",5,2,1,78,156," 650,000,000 "
Rumah,"Banyumanik, Semarang",4,2,1,102,160," 650,000,000 "
Rumah,"Banyumanik, Semarang",4,2,1,106,160," 650,000,000 "
Rumah,"Banyumanik, Semarang",8,4,1,133,160," 650,000,000 "
Rumah,"Semarang Timur, Semarang",3,1,1,130,165," 650,000,000 "
Rumah,"Semarang Utara, Semarang",4,3,1,100,170," 650,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,112,170," 650,000,000 "
Rumah,"Semarang Barat, Semarang",4,1,1,100,175," 650,000,000 "
Rumah,"Tembalang, Semarang",4,4,1,120,176," 650,000,000 "
Rumah,"Pedurungan, Semarang",5,3,1,90,180," 650,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,108,180," 650,000,000 "
Rumah,"Semarang Timur, Semarang",3,3,1,133,184," 650,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,207,192," 650,000,000 "
Rumah,"Gajah Mungkur, Semarang",5,2,1,230,200," 650,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,3,203,203," 650,000,000 "
Rumah,"Ngaliyan, Semarang",3,2,1,415,210," 650,000,000 "
Rumah,"Mijen, Semarang",4,5,2,173,250," 650,000,000 "
Rumah,"Semarang Timur, Semarang",5,5,1,313,300," 650,000,000 "
Rumah,"Semarang Timur, Semarang",5,3,1,313,313," 650,000,000 "
Rumah,"Semarang Timur, Semarang",5,5,1,313,313," 650,000,000 "
Rumah,"Mijen, Semarang",2,1,1,120,55," 652,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,72,72," 652,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,72,72," 652,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,74,72," 652,000,000 "
Rumah,"Gayamsari, Semarang",3,2,1,74,72," 652,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,74,72," 652,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,74,72," 652,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,74,72," 652,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,2,74,72," 652,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,75,72," 652,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,76,72," 652,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,72,72," 653,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,76,72," 653,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,132,42," 655,000,000 "
Rumah,"Ngaliyan, Semarang",3,2,2,120,60," 655,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,89,65," 655,000,000 "
Rumah,"Pedurungan, Semarang",3,1,1,176,150," 655,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,176,160," 655,000,000 "
Rumah,"Banyumanik, Semarang",3,2,2,144,54," 660,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,90,65," 660,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,96,65," 660,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,76,72," 660,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,99,99," 660,000,000 "
Rumah,"Mijen, Semarang",2,2,1,132,132," 660,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,1,120,55," 665,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,104,60," 665,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,108,70," 665,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,72,72," 665,000,000 "
Rumah,"Tembalang, Semarang",2,2,2,104,75," 665,000,000 "
Rumah,"Tembalang, Semarang",3,2,2,104,75," 665,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,104,75," 665,000,000 "
Rumah,"Tembalang, Semarang",3,2,2,104,80," 665,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,104,120," 665,000,000 "
Rumah,"Tembalang, Semarang",2,1,2,90,45," 667,000,000 "
Rumah,"Mijen, Semarang",2,1,1,120,52," 667,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,120,48," 670,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,77,49," 670,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,74,60," 670,000,000 "
Rumah,"Gunung Pati, Semarang",3,2,1,126,75," 670,000,000 "
Rumah,"Semarang Timur, Semarang",3,1,2,100,80," 670,000,000 "
Rumah,"Banyumanik, Semarang",3,1,1,101,80," 670,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,84,84," 670,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,98,90," 670,000,000 "
Rumah,"Banyumanik, Semarang",3,3,1,66,98," 670,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,88,62," 671,000,000 "
Rumah,"Tembalang, Semarang",3,1,1,92,77," 672,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,72,63," 673,000,000 "
Rumah,"Tembalang, Semarang",3,2,2,67,75," 673,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,75,63," 674,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,78,63," 674,000,000 "
Rumah,"Mijen, Semarang",2,1,1,120,34," 675,000,000 "
Rumah,"Semarang Tengah, Semarang",3,1,1,72,45," 675,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,105,45," 675,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,126,45," 675,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,75,50," 675,000,000 "
Rumah,"Pedurungan, Semarang",2,2,1,75,50," 675,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,77,50," 675,000,000 "
Rumah,"Banyumanik, Semarang",2,2,1,111,52," 675,000,000 "
Rumah,"Mijen, Semarang",2,1,1,120,54," 675,000,000 "
Rumah,"Banyumanik, Semarang",2,2,1,80,60," 675,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,80,60," 675,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,73,63," 675,000,000 "
Rumah,"Gayamsari, Semarang",2,1,1,84,70," 675,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,117,70," 675,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,120,70," 675,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,120,70," 675,000,000 "
Rumah,"Pedurungan, Semarang",2,1,2,120,70," 675,000,000 "
Rumah,"Banyumanik, Semarang",3,1,1,137,70," 675,000,000 "
Rumah,"Banyumanik, Semarang",3,1,1,142,70," 675,000,000 "
Rumah,"Candisari, Semarang",3,2,1,67,75," 675,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,100,75," 675,000,000 "
Rumah,"Tembalang, Semarang",2,2,1,60,80," 675,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,80,80," 675,000,000 "
Rumah,"Gunung Pati, Semarang",4,4,2,90,80," 675,000,000 "
Rumah,"Semarang Tengah, Semarang",2,1,1,93,80," 675,000,000 "
Rumah,"Semarang Tengah, Semarang",3,2,1,93,80," 675,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,1,120,80," 675,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,126,80," 675,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,176,80," 675,000,000 "
Rumah,"Gayamsari, Semarang",2,1,1,84,84," 675,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,112,85," 675,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,100,90," 675,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,107,90," 675,000,000 "
Rumah,"Mijen, Semarang",2,1,1,120,90," 675,000,000 "
Rumah,"Tembalang, Semarang",2,2,1,135,90," 675,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,135,90," 675,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,120,100," 675,000,000 "
Rumah,"Tembalang, Semarang",2,2,1,135,100," 675,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,135,100," 675,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,105,105," 675,000,000 "
Rumah,"Semarang Utara, Semarang",5,3,1,100,120," 675,000,000 "
Rumah,"Gunung Pati, Semarang",3,2,1,100,140," 675,000,000 "
Rumah,"Gunung Pati, Semarang",3,2,1,146,146," 675,000,000 "
Rumah,"Pedurungan, Semarang",4,2,2,180,180," 675,000,000 "
Rumah,"Pedurungan, Semarang",4,2,1,122,200," 675,000,000 "
Rumah,"Pedurungan, Semarang",4,3,1,120,215," 675,000,000 "
Rumah,"Mijen, Semarang",2,1,1,123,52," 678,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,2,158,40," 680,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,105,45," 680,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,2,120,80," 680,000,000 "
Rumah,"Banyumanik, Semarang",4,2,1,85,92," 680,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,121,100," 680,000,000 "
Rumah,"Semarang Tengah, Semarang",2,2,1,150,100," 680,000,000 "
Rumah,"Banyumanik, Semarang",3,1,1,84,150," 680,000,000 "
Rumah,"Ngaliyan, Semarang",3,2,1,218,218," 680,000,000 "
Rumah,"Tembalang, Semarang",4,2,2,221,270," 680,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,124,45," 685,000,000 "
Rumah,"Mijen, Semarang",2,1,1,123,55," 685,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,84,62," 685,000,000 "
Rumah,"Semarang Timur, Semarang",2,3,1,105,70," 685,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,2,120,70," 685,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,1,120,70," 685,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,2,120,80," 685,000,000 "
Rumah,"Gunung Pati, Semarang",5,5,1,120,80," 685,000,000 "
Rumah,"Ngaliyan, Semarang",2,2,1,120,120," 685,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,144,144," 685,000,000 "
Rumah,"Semarang Timur, Semarang",4,3,1,150,150," 685,000,000 "
Rumah,"Pedurungan, Semarang",4,2,1,127,160," 685,000,000 "
Rumah,"Pedurungan, Semarang",4,3,1,127,160," 685,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,2,144,160," 685,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,93,69," 688,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,75,36," 689,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,72,47," 689,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,84,50," 690,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,84,52," 690,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,1,120,60," 690,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,2,120,60," 690,000,000 "
Rumah,"Pedurungan, Semarang",3,1,1,100,65," 690,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,1,101,70," 690,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,75,74," 690,000,000 "
Rumah,"Gayamsari, Semarang",3,1,1,140,80," 690,000,000 "
Rumah,"Pedurungan, Semarang",3,1,1,140,80," 690,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,90,90," 690,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,90,90," 690,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,1,94,94," 690,000,000 "
Rumah,"Gunung Pati, Semarang",5,2,1,94,94," 690,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,2,105,96," 690,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,1,120,100," 690,000,000 "
Rumah,"Semarang Utara, Semarang",2,2,1,120,100," 690,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,128,128," 690,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,120,138," 690,000,000 "
Rumah,"Mijen, Semarang",3,2,2,182,182," 690,000,000 "
Rumah,"Mijen, Semarang",4,3,2,173,250," 690,000,000 "
Rumah,"Mijen, Semarang",4,7,2,173,250," 690,000,000 "
Rumah,"Tembalang, Semarang",3,2,2,72,72," 693,000,000 "
Rumah,"Semarang Selatan, Semarang",2,1,1,90,36," 695,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,105,47," 695,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,70,60," 695,000,000 "
Rumah,"Tembalang, Semarang",3,1,1,76,76," 695,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,1,120,80," 695,000,000 "
Rumah,"Gunung Pati, Semarang",3,2,1,125,90," 695,000,000 "
Rumah,"Tembalang, Semarang",3,1,1,163,100," 695,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,120,110," 695,000,000 "
Rumah,"Mijen, Semarang",4,2,1,117,140," 695,000,000 "
Rumah,"Banyumanik, Semarang",3,2,2,76,72," 696,000,000 "
Rumah,"Gunung Pati, Semarang",3,2,1,125,90," 696,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,84,62," 697,000,000 "
Rumah,"Banyumanik, Semarang",3,1,1,72,75," 697,000,000 "
Rumah,"Banyumanik, Semarang",3,2,1,72,75," 697,000,000 "
Rumah,"Pedurungan, Semarang",2,2,1,93,69," 698,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,93,69," 698,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,102,90," 698,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,102,200," 698,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,72,41," 699,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,72,70," 699,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,105,70," 699,000,000 "
Rumah,"Gunung Pati, Semarang",6,6,2,120,70," 699,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,80,85," 699,000,000 "
Rumah,"Banyumanik, Semarang",3,3,1,98,115," 699,000,000 "
Rumah,"Banyumanik, Semarang",2,2,1,134,134," 699,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,120,30," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,105,36," 700,000,000 "
Rumah,"Mijen, Semarang",2,1,1,221,36," 700,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,84,40," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,1,2,84,40," 700,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,98,45," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,100,45," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,120,45," 700,000,000 "
Rumah,"Ngaliyan, Semarang",3,1,1,120,45," 700,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,96,47," 700,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,120,48," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,120,48," 700,000,000 "
Rumah,"Mijen, Semarang",2,1,1,150,48," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,84,50," 700,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,2,125,50," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,96,54," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,142,54," 700,000,000 "
Rumah,"Mijen, Semarang",3,1,4,336,54," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,164,56," 700,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,70,60," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,72,60," 700,000,000 "
Rumah,"Tembalang, Semarang",3,2,2,87,60," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,90,60," 700,000,000 "
Rumah,"Ngaliyan, Semarang",4,1,1,100,60," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,105,60," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,112,60," 700,000,000 "
Rumah,"Mijen, Semarang",2,1,1,120,60," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,120,60," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,1,1,120,60," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,123,60," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,129,60," 700,000,000 "
Rumah,"Tembalang, Semarang",2,2,1,90,61," 700,000,000 "
Rumah,"Banyumanik, Semarang",2,1,1,77,63," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,2,1,120,65," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,92,69," 700,000,000 "
Rumah,"Semarang Timur, Semarang",3,1,1,84,70," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,90,70," 700,000,000 "
Rumah,"Tembalang, Semarang",2,2,1,90,70," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,2,93,70," 700,000,000 "
Rumah,"Semarang Timur, Semarang",3,1,1,97,70," 700,000,000 "
Rumah,"Tembalang, Semarang",3,1,1,97,70," 700,000,000 "
Rumah,"Semarang Timur, Semarang",3,1,1,100,70," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,105,70," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,107,70," 700,000,000 "
Rumah,"Gunung Pati, Semarang",2,1,1,120,70," 700,000,000 "
Rumah,"Mijen, Semarang",2,1,1,120,70," 700,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,142,70," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,145,70," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,175,70," 700,000,000 "
Rumah,"Mijen, Semarang",2,1,1,120,71," 700,000,000 "
Rumah,"Mijen, Semarang",2,1,2,120,71," 700,000,000 "
Rumah Premier,"Tembalang, Semarang",3,2,2,60,72," 700,000,000 "
Rumah,"Banyumanik, Semarang",4,2,1,92,72," 700,000,000 "
Rumah,"Tembalang, Semarang",2,1,1,103,72," 700,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,1,102,74," 700,000,000 "
Rumah,"Semarang Timur, Semarang",2,2,1,102,74," 700,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,102,74," 700,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,68,75," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,107,75," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,1,1,120,75," 700,000,000 "
Rumah,"Banyumanik, Semarang",3,1,1,109,76," 700,000,000 "
Rumah,"Tembalang, Semarang",3,1,1,92,77," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,1,1,70,79," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,93,80," 700,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,84,84," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,85,85," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,90,85," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,117,85," 700,000,000 "
Rumah,"Banyumanik, Semarang",3,3,1,80,90," 700,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,90,90," 700,000,000 "
Rumah,"Gunung Pati, Semarang",3,2,1,125,90," 700,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,100,91," 700,000,000 "
Rumah,"Tembalang, Semarang",3,1,1,77,92," 700,000,000 "
Rumah,"Gunung Pati, Semarang",3,2,1,123,95," 700,000,000 "
Rumah,"Gunung Pati, Semarang",3,2,1,124,95," 700,000,000 "
Rumah,"Tembalang, Semarang",3,2,2,80,100," 700,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,100,100," 700,000,000 "
Rumah,"Semarang Timur, Semarang",3,1,1,100,100," 700,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,107,100," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,1,2,110,100," 700,000,000 "
Rumah,"Tembalang, Semarang",3,1,1,112,100," 700,000,000 "
Rumah,"Semarang Barat, Semarang",3,3,1,118,100," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,120,100," 700,000,000 "
Rumah,"Semarang Barat, Semarang",2,1,1,120,100," 700,000,000 "
Rumah,"Semarang Utara, Semarang",3,1,1,120,100," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,120,100," 700,000,000 "
Rumah,"Semarang Selatan, Semarang",4,2,1,120,100," 700,000,000 "
Rumah,"Banyumanik, Semarang",4,2,1,120,100," 700,000,000 "
Rumah,"Semarang Utara, Semarang",3,3,1,120,100," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,121,100," 700,000,000 "
Rumah,"Genuk, Semarang",2,2,1,140,100," 700,000,000 "
Rumah,"Tembalang, Semarang",3,2,1,142,100," 700,000,000 "
Rumah,"Semarang Barat, Semarang",5,2,1,154,100," 700,000,000 "
Rumah,"Ngaliyan, Semarang",4,2,1,172,100," 700,000,000 "
Rumah,"Semarang Barat, Semarang",2,2,1,212,100," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,2,1,105,105," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,1,3,41,107," 700,000,000 "
Rumah,"Semarang Timur, Semarang",3,2,1,79,108," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,79,108," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,3,1,80,110," 700,000,000 "
Rumah,"Ngaliyan, Semarang",4,2,1,92,110," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,2,2,110,110," 700,000,000 "
Rumah,"Semarang Utara, Semarang",2,2,1,120,110," 700,000,000 "
Rumah,"Semarang Utara, Semarang",3,2,1,120,110," 700,000,000 "
Rumah,"Mijen, Semarang",2,1,1,112,112," 700,000,000 "
Rumah,"Semarang Selatan, Semarang",3,1,1,153,116," 700,000,000 "
Rumah,"Semarang Barat, Semarang",3,3,1,118,118," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,3,1,80,120," 700,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,96,120," 700,000,000 "
Rumah,"Tembalang, Semarang",4,2,1,118,120," 700,000,000 "
Rumah,"Banyumanik, Semarang",2,1,1,120,120," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,120,120," 700,000,000 "
Rumah,"Gayamsari, Semarang",3,2,1,120,120," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,3,1,120,120," 700,000,000 "
Rumah,"Semarang Selatan, Semarang",3,2,1,130,120," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,2,1,137,120," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,140,120," 700,000,000 "
Rumah,"Semarang Utara, Semarang",2,2,1,144,120," 700,000,000 "
Rumah,"Pedurungan, Semarang",2,1,1,156,120," 700,000,000 "
Rumah,"Mijen, Semarang",3,2,1,75,124," 700,000,000 "
Rumah,"Semarang Timur, Semarang",2,1,1,124,124," 700,000,000 "
Rumah,"Semarang Timur, Semarang",2,2,1,124,124," 700,000,000 "
Rumah,"Semarang Barat, Semarang",3,1,1,108,125," 700,000,000 "
Rumah,"Banyumanik, Semarang",2,2,1,134,130," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,2,1,108,135," 700,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,120,138," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,144,144," 700,000,000 "
Rumah,"Semarang Utara, Semarang",5,2,1,120,145," 700,000,000 "
Rumah,"Tembalang, Semarang",5,2,1,98,150," 700,000,000 "
Rumah,"Semarang Utara, Semarang",3,1,1,120,150," 700,000,000 "
Rumah,"Semarang Barat, Semarang",3,2,1,120,150," 700,000,000 "
Rumah,"Banyumanik, Semarang",2,2,1,134,150," 700,000,000 "
Rumah,"Pedurungan, Semarang",4,3,1,184,150," 700,000,000 "
Rumah,"Semarang Timur, Semarang",4,4,1,154,152," 700,000,000 "
Rumah,"Gunung Pati, Semarang",2,2,1,154,154," 700,000,000 "
Rumah,"Banyumanik, Semarang",4,2,1,158,158," 700,000,000 "
Rumah,"Pedurungan, Semarang",8,2,1,65,160," 700,000,000 "
Rumah,"Semarang Barat, Semarang",4,2,2,178,160," 700,000,000 "
Rumah,"Semarang Utara, Semarang",4,3,1,150,180," 700,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,102,190," 700,000,000 "
Rumah,"Ngaliyan, Semarang",3,2,1,215,200," 700,000,000 "
Rumah,"Gunung Pati, Semarang",9,1,1,315,200," 700,000,000 "
Rumah,"Tembalang, Semarang",3,2,2,66,75," 701,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,84,72," 702,000,000 "
Rumah,"Pedurungan, Semarang",2,1,3,125,45," 705,000,000 "
Rumah,"Semarang Timur, Semarang",2,2,1,101,65," 705,000,000 "
Rumah,"Ngaliyan, Semarang",2,1,1,128,50," 708,000,000 "
Rumah,"Tembalang, Semarang",4,4,2,76,42," 715,000,000 "
Rumah,"Tembalang, Semarang",3,1,1,90,90," 715,000,000 "
Rumah,"Pedurungan, Semarang",3,2,1,85,100," 715,000,000 "
